Order Date,Sales,year,month,day,dayofweek,quarter,lag_1,lag_7,rolling_mean_7
2016-09-05,5226.348,2016.0,9.0,5.0,0.0,3.0,4532.0419999999995,632.188,3766.1670000000004
2016-09-06,1313.536,2016.0,9.0,6.0,1.0,3.0,5226.348,1656.8700000000001,3717.119285714286
2016-09-08,4493.9836000000005,2016.0,9.0,8.0,3.0,3.0,1313.536,23.968,4355.692942857143
2016-09-09,84.992,2016.0,9.0,9.0,4.0,3.0,4493.9836000000005,5766.152,3544.098657142858
2016-09-10,2094.324,2016.0,9.0,10.0,5.0,3.0,84.992,6792.193,2872.9745142857146
2016-09-11,6501.586,2016.0,9.0,11.0,6.0,3.0,2094.324,2365.596,3463.8302285714294
2016-09-12,2043.792,2016.0,9.0,12.0,0.0,3.0,6501.586,4532.0419999999995,3108.365942857144
2016-09-13,2374.73,2016.0,9.0,13.0,1.0,3.0,2043.792,5226.348,2700.991942857144
2016-09-14,1137.338,2016.0,9.0,14.0,2.0,3.0,2374.73,1313.536,2675.820800000001
2016-09-15,2101.1820000000002,2016.0,9.0,15.0,3.0,3.0,1137.338,4493.9836000000005,2333.992000000001
2016-09-16,425.88599999999997,2016.0,9.0,16.0,4.0,3.0,2101.1820000000002,84.992,2382.691142857144
2016-09-17,2043.126,2016.0,9.0,17.0,5.0,3.0,425.88599999999997,2094.324,2375.377142857144
2016-09-18,4751.082,2016.0,9.0,18.0,6.0,3.0,2043.126,6501.586,2125.3051428571434
2016-09-19,3839.312,2016.0,9.0,19.0,0.0,3.0,4751.082,2043.792,2381.8080000000004
2016-09-20,1232.004,2016.0,9.0,20.0,1.0,3.0,3839.312,2374.73,2218.561428571429
2016-09-22,615.57,2016.0,9.0,22.0,3.0,3.0,1232.004,1137.338,2144.0231428571433
2016-09-23,1322.145,2016.0,9.0,23.0,4.0,3.0,615.57,2101.1820000000002,2032.7321428571433
2016-09-24,2286.05,2016.0,9.0,24.0,5.0,3.0,1322.145,425.88599999999997,2298.4698571428576
2016-09-25,3443.091,2016.0,9.0,25.0,6.0,3.0,2286.05,2043.126,2498.464857142858
2016-09-26,2698.1665,2016.0,9.0,26.0,0.0,3.0,3443.091,4751.082,2205.191214285715
2016-09-27,1992.9858,2016.0,9.0,27.0,1.0,3.0,2698.1665,3839.312,1941.430328571429
2016-09-28,99.136,2016.0,9.0,28.0,2.0,3.0,1992.9858,1232.004,1779.5920428571437
2016-09-29,1307.792,2016.0,9.0,29.0,3.0,3.0,99.136,615.57,1878.4809000000005
2016-09-30,525.884,2016.0,9.0,30.0,4.0,3.0,1307.792,1322.145,1764.7293285714293
2016-10-01,781.414,2016.0,10.0,1.0,5.0,4.0,525.884,2286.05,1549.781328571429
2016-10-02,18452.972,2016.0,10.0,2.0,6.0,4.0,781.414,3443.091,3694.0500428571436
2016-10-03,1680.696,2016.0,10.0,3.0,0.0,4.0,18452.972,2698.1665,3548.697114285715
2016-10-04,5912.782,2016.0,10.0,4.0,1.0,4.0,1680.696,1992.9858,4108.668000000001
2016-10-06,830.4000000000001,2016.0,10.0,6.0,3.0,4.0,5912.782,99.136,4213.134285714286
2016-10-07,973.712,2016.0,10.0,7.0,4.0,4.0,830.4000000000001,1307.792,4165.408571428573
2016-10-08,561.5360000000001,2016.0,10.0,8.0,5.0,4.0,973.712,525.884,4170.501714285715
2016-10-09,546.92,2016.0,10.0,9.0,6.0,4.0,561.5360000000001,781.414,4137.002571428572
2016-10-10,282.75300000000004,2016.0,10.0,10.0,0.0,4.0,546.92,18452.972,1541.2570000000007
2016-10-11,33.064,2016.0,10.0,11.0,1.0,4.0,282.75300000000004,1680.696,1305.8810000000005
2016-10-13,1650.618,2016.0,10.0,13.0,3.0,4.0,33.064,5912.782,697.0004285714292
2016-10-14,3335.888,2016.0,10.0,14.0,4.0,4.0,1650.618,830.4000000000001,1054.9272857142862
2016-10-15,1620.15,2016.0,10.0,15.0,5.0,4.0,3335.888,973.712,1147.275571428572
2016-10-16,142.182,2016.0,10.0,16.0,6.0,4.0,1620.15,561.5360000000001,1087.3678571428577
2016-10-17,2953.346,2016.0,10.0,17.0,0.0,4.0,142.182,546.92,1431.1430000000005
2016-10-18,307.92,2016.0,10.0,18.0,1.0,4.0,2953.346,282.75300000000004,1434.7382857142861
2016-10-20,946.174,2016.0,10.0,20.0,3.0,4.0,307.92,33.064,1565.1825714285717
2016-10-21,7951.592,2016.0,10.0,21.0,4.0,4.0,946.174,1650.618,2465.3217142857147
2016-10-22,188.28,2016.0,10.0,22.0,5.0,4.0,7951.592,3335.888,2015.6634285714292
2016-10-23,467.42199999999997,2016.0,10.0,23.0,6.0,4.0,188.28,1620.15,1850.9880000000005
2016-10-24,1365.498,2016.0,10.0,24.0,0.0,4.0,467.42199999999997,142.182,2025.747428571429
2016-10-25,783.96,2016.0,10.0,25.0,1.0,4.0,1365.498,2953.346,1715.8351428571434
2016-10-27,978.7900000000001,2016.0,10.0,27.0,3.0,4.0,783.96,307.92,1811.6737142857148
2016-10-28,2899.0209999999997,2016.0,10.0,28.0,4.0,4.0,978.7900000000001,946.174,2090.651857142858
2016-10-29,131.154,2016.0,10.0,29.0,5.0,4.0,2899.0209999999997,7951.592,973.4464285714291
2016-10-30,159.002,2016.0,10.0,30.0,6.0,4.0,131.154,188.28,969.2638571428578
2016-10-31,3750.4990000000003,2016.0,10.0,31.0,0.0,4.0,159.002,467.42199999999997,1438.2748571428576
2016-11-01,453.374,2016.0,11.0,1.0,1.0,4.0,3750.4990000000003,1365.498,1307.9714285714292
2016-11-03,3802.7960000000003,2016.0,11.0,3.0,3.0,4.0,453.374,783.96,1739.2337142857145
2016-11-04,3888.8179999999998,2016.0,11.0,4.0,4.0,4.0,3802.7960000000003,978.7900000000001,2154.9520000000007
2016-11-05,4266.8988,2016.0,11.0,5.0,5.0,4.0,3888.8179999999998,2899.0209999999997,2350.363114285715
2016-11-06,773.2560000000001,2016.0,11.0,6.0,6.0,4.0,4266.8988,131.154,2442.0919714285724
2016-11-07,3810.464,2016.0,11.0,7.0,0.0,4.0,773.2560000000001,159.002,2963.7294000000006
2016-11-08,993.9000000000001,2016.0,11.0,8.0,1.0,4.0,3810.464,3750.4990000000003,2569.929542857143
2016-11-09,479.97,2016.0,11.0,9.0,2.0,4.0,993.9000000000001,453.374,2573.728971428572
2016-11-10,4723.478,2016.0,11.0,10.0,3.0,4.0,479.97,3802.7960000000003,2705.2549714285715
2016-11-11,4944.296,2016.0,11.0,11.0,4.0,4.0,4723.478,3888.8179999999998,2856.0375428571433
2016-11-12,4914.938,2016.0,11.0,12.0,5.0,4.0,4944.296,4266.8988,2948.6145714285717
2016-11-13,2945.138,2016.0,11.0,13.0,6.0,4.0,4914.938,773.2560000000001,3258.883428571429
2016-11-14,2774.0620000000004,2016.0,11.0,14.0,0.0,4.0,2945.138,3810.464,3110.8260000000005
2016-11-15,2145.718,2016.0,11.0,15.0,1.0,4.0,2774.0620000000004,993.9000000000001,3275.3714285714295
2016-11-16,36.72,2016.0,11.0,16.0,2.0,4.0,2145.718,479.97,3212.0500000000006
2016-11-17,142.684,2016.0,11.0,17.0,3.0,4.0,36.72,4723.478,2557.6508571428576
2016-11-18,3958.9320000000002,2016.0,11.0,18.0,4.0,4.0,142.684,4944.296,2416.8845714285717
2016-11-19,638.462,2016.0,11.0,19.0,5.0,4.0,3958.9320000000002,4914.938,1805.959428571429
2016-11-20,3070.333,2016.0,11.0,20.0,6.0,4.0,638.462,2945.138,1823.844428571429
2016-11-21,1176.891,2016.0,11.0,21.0,0.0,4.0,3070.333,2774.0620000000004,1595.6771428571435
2016-11-22,317.044,2016.0,11.0,22.0,1.0,4.0,1176.891,2145.718,1334.4380000000006
2016-11-23,100.61599999999999,2016.0,11.0,23.0,2.0,4.0,317.044,36.72,1343.5660000000007
2016-11-24,6394.5380000000005,2016.0,11.0,24.0,3.0,4.0,100.61599999999999,142.684,2236.688000000001
2016-11-25,7978.551,2016.0,11.0,25.0,4.0,4.0,6394.5380000000005,3958.9320000000002,2810.9192857142866
2016-11-26,8329.743,2016.0,11.0,26.0,5.0,4.0,7978.551,638.462,3909.6737142857155
2016-11-27,1651.239,2016.0,11.0,27.0,6.0,4.0,8329.743,3070.333,3706.9460000000004
2016-11-28,3428.372,2016.0,11.0,28.0,0.0,4.0,1651.239,1176.891,4028.5861428571434
2016-11-29,300.592,2016.0,11.0,29.0,1.0,4.0,3428.372,317.044,4026.235857142858
2016-11-30,970.142,2016.0,11.0,30.0,2.0,4.0,300.592,100.61599999999999,4150.4538571428575
2016-12-01,7365.455,2016.0,12.0,1.0,3.0,4.0,970.142,6394.5380000000005,4289.156285714286
2016-12-02,4684.616,2016.0,12.0,2.0,4.0,4.0,7365.455,7978.551,3818.594142857143
2016-12-03,5269.816,2016.0,12.0,3.0,5.0,4.0,4684.616,8329.743,3381.4617142857146
2016-12-04,944.2860000000001,2016.0,12.0,4.0,6.0,4.0,5269.816,1651.239,3280.468428571429
2016-12-05,5267.004,2016.0,12.0,5.0,0.0,4.0,944.2860000000001,3428.372,3543.1301428571433
2016-12-06,3878.276,2016.0,12.0,6.0,1.0,4.0,5267.004,300.592,4054.227857142858
2016-12-08,4709.095,2016.0,12.0,8.0,3.0,4.0,3878.276,970.142,4588.3640000000005
2016-12-09,1855.483,2016.0,12.0,9.0,4.0,4.0,4709.095,7365.455,3801.225142857143
2016-12-10,3459.71,2016.0,12.0,10.0,5.0,4.0,1855.483,4684.616,3626.2385714285724
2016-12-11,6102.25,2016.0,12.0,11.0,6.0,4.0,3459.71,5269.816,3745.1577142857154
2016-12-12,1981.115,2016.0,12.0,12.0,0.0,4.0,6102.25,944.2860000000001,3893.2761428571434
2016-12-13,1194.088,2016.0,12.0,13.0,1.0,4.0,1981.115,5267.004,3311.4310000000005
2016-12-14,828.654,2016.0,12.0,14.0,2.0,4.0,1194.088,3878.276,2875.770714285715
2016-12-15,2637.087,2016.0,12.0,15.0,3.0,4.0,828.654,4709.095,2579.769571428572
2016-12-16,628.5419999999999,2016.0,12.0,16.0,4.0,4.0,2637.087,1855.483,2404.492285714286
2016-12-17,12185.134,2016.0,12.0,17.0,5.0,4.0,628.5419999999999,3459.71,3650.9814285714288
2016-12-18,7051.35,2016.0,12.0,18.0,6.0,4.0,12185.134,6102.25,3786.5671428571436
2016-12-19,815.1120000000001,2016.0,12.0,19.0,0.0,4.0,7051.35,1981.115,3619.995285714286
2016-12-20,134.54,2016.0,12.0,20.0,1.0,4.0,815.1120000000001,1194.088,3468.6312857142866
2016-12-22,1043.128,2016.0,12.0,22.0,3.0,4.0,134.54,828.654,3499.270428571429
2016-12-23,6965.857,2016.0,12.0,23.0,4.0,4.0,1043.128,2637.087,4117.666142857143
2016-12-24,1938.26,2016.0,12.0,24.0,5.0,4.0,6965.857,628.5419999999999,4304.768714285715
2016-12-25,10488.055,2016.0,12.0,25.0,6.0,4.0,1938.26,12185.134,4062.3288571428575
2016-12-26,1829.418,2016.0,12.0,26.0,0.0,4.0,10488.055,7051.35,3316.338571428572
2016-12-27,959.49,2016.0,12.0,27.0,1.0,4.0,1829.418,815.1120000000001,3336.9640000000004
2016-12-29,1277.68,2016.0,12.0,29.0,3.0,4.0,959.49,134.54,3500.2697142857146
2016-12-30,773.774,2016.0,12.0,30.0,4.0,4.0,1277.68,1043.128,3461.790571428572
2016-12-31,731.768,2016.0,12.0,31.0,5.0,4.0,773.774,6965.857,2571.206428571429
2017-01-01,1481.8280000000002,2017.0,1.0,1.0,6.0,1.0,731.768,1938.26,2506.0018571428577
2017-01-02,2079.554,2017.0,1.0,2.0,0.0,1.0,1481.8280000000002,10488.055,1304.7874285714292
2017-01-03,2070.272,2017.0,1.0,3.0,1.0,1.0,2079.554,1829.418,1339.1951428571433
2017-01-06,33.74,2017.0,1.0,6.0,4.0,1.0,2070.272,959.49,1206.9451428571433
2017-01-07,3395.59,2017.0,1.0,7.0,5.0,1.0,33.74,1277.68,1509.5037142857148
2017-01-08,892.98,2017.0,1.0,8.0,6.0,1.0,3395.59,773.774,1526.5331428571433
2017-01-09,274.491,2017.0,1.0,9.0,0.0,1.0,892.98,731.768,1461.2078571428578
2017-01-12,848.52,2017.0,1.0,12.0,3.0,1.0,274.491,1481.8280000000002,1370.7352857142862
2017-01-13,4619.33,2017.0,1.0,13.0,4.0,1.0,848.52,2079.554,1733.560428571429
2017-01-14,1056.038,2017.0,1.0,14.0,5.0,1.0,4619.33,2070.272,1588.6698571428576
2017-01-15,2140.28,2017.0,1.0,15.0,6.0,1.0,1056.038,33.74,1889.6041428571432
2017-01-16,6230.2919999999995,2017.0,1.0,16.0,0.0,1.0,2140.28,3395.59,2294.561571428572
2017-01-19,2013.715,2017.0,1.0,19.0,3.0,1.0,6230.2919999999995,892.98,2454.6665714285723
2017-01-20,767.838,2017.0,1.0,20.0,4.0,1.0,2013.715,274.491,2525.1447142857146
2017-01-21,2546.643,2017.0,1.0,21.0,5.0,1.0,767.838,848.52,2767.7337142857145
2017-01-22,4212.372,2017.0,1.0,22.0,6.0,1.0,2546.643,4619.33,2709.5968571428575
2017-01-23,450.334,2017.0,1.0,23.0,0.0,1.0,4212.372,1056.038,2623.0677142857144
2017-01-24,418.66599999999994,2017.0,1.0,24.0,1.0,1.0,450.334,2140.28,2377.122857142858
2017-01-26,3055.2799999999997,2017.0,1.0,26.0,3.0,1.0,418.66599999999994,6230.2919999999995,1923.5497142857146
2017-01-27,331.914,2017.0,1.0,27.0,4.0,1.0,3055.2799999999997,2013.715,1683.2924285714291
2017-01-28,1007.52,2017.0,1.0,28.0,5.0,1.0,331.914,767.838,1717.5327142857147
2017-01-29,294.842,2017.0,1.0,29.0,6.0,1.0,1007.52,2546.643,1395.8468571428577
2017-01-30,3749.335,2017.0,1.0,30.0,0.0,1.0,294.842,4212.372,1329.6987142857147
2017-02-02,913.354,2017.0,2.0,2.0,3.0,1.0,3749.335,450.334,1395.8444285714288
2017-02-03,922.327,2017.0,2.0,3.0,4.0,1.0,913.354,418.66599999999994,1467.7960000000005
2017-02-04,32.67,2017.0,2.0,4.0,5.0,1.0,922.327,3055.2799999999997,1035.9945714285718
2017-02-05,2263.012,2017.0,2.0,5.0,6.0,1.0,32.67,331.914,1311.865714285715
2017-02-06,904.354,2017.0,2.0,6.0,0.0,1.0,2263.012,1007.52,1297.1277142857148
2017-02-09,773.7639999999999,2017.0,2.0,9.0,3.0,1.0,904.354,294.842,1365.5451428571432
2017-02-10,227.103,2017.0,2.0,10.0,4.0,1.0,773.7639999999999,3749.335,862.3691428571434
2017-02-11,1241.516,2017.0,2.0,11.0,5.0,1.0,227.103,913.354,909.2494285714291
2017-02-13,1058.43,2017.0,2.0,13.0,0.0,1.0,1241.516,922.327,928.6927142857148
2017-02-16,1337.442,2017.0,2.0,16.0,3.0,1.0,1058.43,32.67,1115.088714285715
2017-02-17,2964.8174,2017.0,2.0,17.0,4.0,1.0,1337.442,2263.012,1215.3466285714292
2017-02-18,287.326,2017.0,2.0,18.0,5.0,1.0,2964.8174,904.354,1127.199771428572
2017-02-19,1314.59,2017.0,2.0,19.0,6.0,1.0,287.326,773.7639999999999,1204.4606285714292
2017-02-20,1150.29,2017.0,2.0,20.0,0.0,1.0,1314.59,227.103,1336.344485714286
2017-02-21,47.904,2017.0,2.0,21.0,1.0,1.0,1150.29,1241.516,1165.8284857142862
2017-02-23,117.79999999999998,2017.0,2.0,23.0,3.0,1.0,47.904,1058.43,1031.4527714285719
2017-02-24,1448.676,2017.0,2.0,24.0,4.0,1.0,117.79999999999998,1337.442,1047.3433428571432
2017-02-25,430.49199999999996,2017.0,2.0,25.0,5.0,1.0,1448.676,2964.8174,685.2968571428576
2017-02-26,2847.6459999999997,2017.0,2.0,26.0,6.0,1.0,430.49199999999996,287.326,1051.0568571428576
2017-02-28,17.62,2017.0,2.0,28.0,1.0,1.0,2847.6459999999997,1314.59,865.775428571429
2017-03-02,1450.126,2017.0,3.0,2.0,3.0,1.0,17.62,1150.29,908.6091428571433
2017-03-03,2000.1039999999998,2017.0,3.0,3.0,4.0,1.0,1450.126,47.904,1187.4948571428577
2017-03-04,228.822,2017.0,3.0,4.0,5.0,1.0,2000.1039999999998,117.79999999999998,1203.3551428571432
2017-03-05,1240.02,2017.0,3.0,5.0,6.0,1.0,228.822,1448.676,1173.5471428571432
2017-03-06,778.236,2017.0,3.0,6.0,0.0,1.0,1240.02,430.49199999999996,1223.2248571428574
2017-03-07,166.59,2017.0,3.0,7.0,1.0,1.0,778.236,2847.6459999999997,840.2168571428575
2017-03-08,843.1,2017.0,3.0,8.0,2.0,1.0,166.59,17.62,958.1425714285718
2017-03-09,710.804,2017.0,3.0,9.0,3.0,1.0,843.1,1450.126,852.5251428571434
2017-03-10,1252.952,2017.0,3.0,10.0,4.0,1.0,710.804,2000.1039999999998,745.7891428571435
2017-03-11,1973.708,2017.0,3.0,11.0,5.0,1.0,1252.952,228.822,995.0585714285719
2017-03-12,353.28,2017.0,3.0,12.0,6.0,1.0,1973.708,1240.02,868.3814285714291
2017-03-13,4791.35,2017.0,3.0,13.0,0.0,1.0,353.28,778.236,1441.683428571429
2017-03-14,49.616,2017.0,3.0,14.0,1.0,1.0,4791.35,166.59,1424.972857142858
2017-03-16,2014.381,2017.0,3.0,16.0,3.0,1.0,49.616,843.1,1592.2987142857148
2017-03-17,542.746,2017.0,3.0,17.0,4.0,1.0,2014.381,710.804,1568.290428571429
2017-03-18,1027.758,2017.0,3.0,18.0,5.0,1.0,542.746,1252.952,1536.1198571428577
2017-03-19,2166.248,2017.0,3.0,19.0,6.0,1.0,1027.758,1973.708,1563.6255714285721
2017-03-20,899.568,2017.0,3.0,20.0,0.0,1.0,2166.248,353.28,1641.666714285715
2017-03-21,3332.636,2017.0,3.0,21.0,1.0,1.0,899.568,4791.35,1433.2790000000007
2017-03-23,14816.068,2017.0,3.0,23.0,3.0,1.0,3332.636,49.616,3542.7721428571435
2017-03-24,1257.298,2017.0,3.0,24.0,4.0,1.0,14816.068,2014.381,3434.617428571429
2017-03-25,3567.026,2017.0,3.0,25.0,5.0,1.0,1257.298,542.746,3866.657428571429
2017-03-26,3252.88,2017.0,3.0,26.0,6.0,1.0,3567.026,1027.758,4184.532000000001
2017-03-27,2933.516,2017.0,3.0,27.0,0.0,1.0,3252.88,2166.248,4294.141714285714
2017-03-28,1504.702,2017.0,3.0,28.0,1.0,1.0,2933.516,899.568,4380.589428571429
2017-03-29,81.4,2017.0,3.0,29.0,2.0,1.0,1504.702,3332.636,3916.127142857143
2017-03-30,656.407,2017.0,3.0,30.0,3.0,1.0,81.4,14816.068,1893.3184285714292
2017-03-31,4981.010799999999,2017.0,3.0,31.0,4.0,1.0,656.407,1257.298,2425.2774000000004
2017-04-01,5972.988,2017.0,4.0,1.0,5.0,2.0,4981.010799999999,3567.026,2768.986257142858
2017-04-02,822.97,2017.0,4.0,2.0,6.0,2.0,5972.988,3252.88,2421.856257142858
2017-04-03,32.528,2017.0,4.0,3.0,0.0,2.0,822.97,2933.516,2007.429400000001
2017-04-04,808.47,2017.0,4.0,4.0,1.0,2.0,32.528,1504.702,1907.9676857142863
2017-04-06,114.41999999999999,2017.0,4.0,6.0,3.0,2.0,808.47,81.4,1912.6848285714293
2017-04-07,1971.2905,2017.0,4.0,7.0,4.0,2.0,114.41999999999999,656.407,2100.5253285714293
2017-04-08,6401.93,2017.0,4.0,8.0,5.0,2.0,1971.2905,4981.010799999999,2303.5137857142868
2017-04-09,1626.71,2017.0,4.0,9.0,6.0,2.0,6401.93,5972.988,1682.6169285714293
2017-04-10,755.529,2017.0,4.0,10.0,0.0,2.0,1626.71,822.97,1672.9825000000008
2017-04-11,319.806,2017.0,4.0,11.0,1.0,2.0,755.529,32.528,1714.0222142857149
2017-04-12,69.66,2017.0,4.0,12.0,2.0,2.0,319.806,808.47,1608.4779285714296
2017-04-13,1345.8239999999998,2017.0,4.0,13.0,3.0,2.0,69.66,114.41999999999999,1784.3927857142864
2017-04-14,652.93,2017.0,4.0,14.0,4.0,2.0,1345.8239999999998,1971.2905,1596.0555714285722
2017-04-15,332.338,2017.0,4.0,15.0,5.0,2.0,652.93,6401.93,728.9710000000007
2017-04-16,944.429,2017.0,4.0,16.0,6.0,2.0,332.338,1626.71,631.5022857142865
2017-04-17,3431.4590000000003,2017.0,4.0,17.0,0.0,2.0,944.429,755.529,1013.7780000000008
2017-04-20,2033.24,2017.0,4.0,20.0,3.0,2.0,3431.4590000000003,319.806,1258.5542857142866
2017-04-21,1254.564,2017.0,4.0,21.0,4.0,2.0,2033.24,69.66,1427.8262857142868
2017-04-22,947.692,2017.0,4.0,22.0,5.0,2.0,1254.564,1345.8239999999998,1370.9502857142866
2017-04-23,1199.222,2017.0,4.0,23.0,6.0,2.0,947.692,652.93,1448.9920000000006
2017-04-24,928.558,2017.0,4.0,24.0,0.0,2.0,1199.222,332.338,1534.1662857142867
2017-04-25,678.113,2017.0,4.0,25.0,1.0,2.0,928.558,944.429,1496.1211428571437
2017-04-26,61.608000000000004,2017.0,4.0,26.0,2.0,2.0,678.113,3431.4590000000003,1014.7138571428579
2017-04-27,576.5756,2017.0,4.0,27.0,3.0,2.0,61.608000000000004,2033.24,806.6189428571437
2017-04-28,795.296,2017.0,4.0,28.0,4.0,2.0,576.5756,1254.564,741.0092285714293
2017-04-29,1053.26,2017.0,4.0,29.0,5.0,2.0,795.296,947.692,756.0903714285722
2017-04-30,1390.1260000000002,2017.0,4.0,30.0,6.0,2.0,1053.26,1199.222,783.3623714285723
2017-05-01,4108.37,2017.0,5.0,1.0,0.0,2.0,1390.1260000000002,928.558,1237.6212285714294
2017-05-02,399.11,2017.0,5.0,2.0,1.0,2.0,4108.37,678.113,1197.763657142858
2017-05-03,1386.346,2017.0,5.0,3.0,2.0,2.0,399.11,61.608000000000004,1387.0119428571436
2017-05-04,1389.4050000000002,2017.0,5.0,4.0,3.0,2.0,1386.346,576.5756,1503.1304285714293
2017-05-05,185.123,2017.0,5.0,5.0,4.0,2.0,1389.4050000000002,795.296,1415.962857142858
2017-05-06,3183.3698,2017.0,5.0,6.0,5.0,2.0,185.123,1053.26,1720.264257142858
2017-05-07,2549.468,2017.0,5.0,7.0,6.0,2.0,3183.3698,1390.1260000000002,1885.8845428571435
2017-05-08,3658.5540000000005,2017.0,5.0,8.0,0.0,2.0,2549.468,4108.37,1821.625114285715
2017-05-09,1078.222,2017.0,5.0,9.0,1.0,2.0,3658.5540000000005,399.11,1918.6411142857153
2017-05-11,449.469,2017.0,5.0,11.0,3.0,2.0,1078.222,1386.346,1784.8015428571437
2017-05-12,970.384,2017.0,5.0,12.0,4.0,2.0,449.469,1389.4050000000002,1724.9414000000008
2017-05-13,3066.378,2017.0,5.0,13.0,5.0,2.0,970.384,185.123,2136.549257142858
2017-05-14,4182.062,2017.0,5.0,14.0,6.0,2.0,3066.378,3183.3698,2279.219571428572
2017-05-15,421.264,2017.0,5.0,15.0,0.0,2.0,4182.062,2549.468,1975.1904285714295
2017-05-16,221.024,2017.0,5.0,16.0,1.0,2.0,421.264,3658.5540000000005,1484.1147142857153
2017-05-18,1830.508,2017.0,5.0,18.0,3.0,2.0,221.024,1078.222,1591.5841428571437
2017-05-19,4919.182,2017.0,5.0,19.0,4.0,2.0,1830.508,449.469,2230.1145714285726
2017-05-20,2997.578,2017.0,5.0,20.0,5.0,2.0,4919.182,970.384,2519.713714285715
2017-05-21,538.02,2017.0,5.0,21.0,6.0,2.0,2997.578,3066.378,2158.519714285715
2017-05-22,336.56199999999995,2017.0,5.0,22.0,0.0,2.0,538.02,4182.062,1609.1625714285724
2017-05-23,241.436,2017.0,5.0,23.0,1.0,2.0,336.56199999999995,421.264,1583.4728571428582
2017-05-25,886.026,2017.0,5.0,25.0,3.0,2.0,241.436,221.024,1678.4731428571436
2017-05-26,270.24,2017.0,5.0,26.0,4.0,2.0,886.026,1830.508,1455.577714285715
2017-05-27,2084.908,2017.0,5.0,27.0,5.0,2.0,270.24,4919.182,1050.6814285714293
2017-05-28,1480.103,2017.0,5.0,28.0,6.0,2.0,2084.908,2997.578,833.8992857142864
2017-05-29,691.108,2017.0,5.0,29.0,0.0,2.0,1480.103,538.02,855.7690000000008
2017-05-30,736.8904,2017.0,5.0,30.0,1.0,2.0,691.108,336.56199999999995,912.9587714285723
2017-06-01,5058.362,2017.0,6.0,1.0,3.0,2.0,736.8904,241.436,1601.0910571428578
2017-06-02,135.70600000000002,2017.0,6.0,2.0,4.0,2.0,5058.362,886.026,1493.9024857142865
2017-06-03,2952.036,2017.0,6.0,3.0,5.0,2.0,135.70600000000002,270.24,1877.0162000000007
2017-06-04,279.414,2017.0,6.0,4.0,6.0,2.0,2952.036,2084.908,1619.0884857142867
2017-06-05,491.11199999999997,2017.0,6.0,5.0,0.0,2.0,279.414,1480.103,1477.8040571428578
2017-06-06,31.349999999999998,2017.0,6.0,6.0,1.0,2.0,491.11199999999997,691.108,1383.5529142857151
2017-06-08,2227.038,2017.0,6.0,8.0,3.0,2.0,31.349999999999998,736.8904,1596.4311428571434
2017-06-09,939.1329999999999,2017.0,6.0,9.0,4.0,2.0,2227.038,5058.362,1007.9698571428579
2017-06-10,2513.3430000000003,2017.0,6.0,10.0,5.0,2.0,939.1329999999999,135.70600000000002,1347.6322857142864
2017-06-11,1580.894,2017.0,6.0,11.0,6.0,2.0,2513.3430000000003,2952.036,1151.7548571428579
2017-06-12,1679.968,2017.0,6.0,12.0,0.0,2.0,1580.894,279.414,1351.8340000000007
2017-06-13,1156.018,2017.0,6.0,13.0,1.0,2.0,1679.968,491.11199999999997,1446.820571428572
2017-06-15,4057.51,2017.0,6.0,15.0,3.0,2.0,1156.018,31.349999999999998,2021.9862857142866
2017-06-16,2724.194,2017.0,6.0,16.0,4.0,2.0,4057.51,2227.038,2093.008571428572
2017-06-17,3896.672,2017.0,6.0,17.0,5.0,2.0,2724.194,939.1329999999999,2515.5141428571437
2017-06-18,1031.1555,2017.0,6.0,18.0,6.0,2.0,3896.672,2513.3430000000003,2303.773071428572
2017-06-19,2115.941,2017.0,6.0,19.0,0.0,2.0,1031.1555,1580.894,2380.208357142858
2017-06-20,1028.228,2017.0,6.0,20.0,1.0,2.0,2115.941,1679.968,2287.1026428571436
2017-06-21,595.656,2017.0,6.0,21.0,2.0,2.0,1028.228,1156.018,2207.0509285714293
2017-06-22,579.019,2017.0,6.0,22.0,3.0,2.0,595.656,4057.51,1710.1236428571435
2017-06-24,1287.614,2017.0,6.0,24.0,5.0,2.0,579.019,2724.194,1504.8979285714292
2017-06-25,1508.3519999999999,2017.0,6.0,25.0,6.0,2.0,1287.614,3896.672,1163.709357142858
2017-06-26,4224.136,2017.0,6.0,26.0,0.0,2.0,1508.3519999999999,1031.1555,1619.8494285714294
2017-06-27,1644.906,2017.0,6.0,27.0,1.0,2.0,4224.136,2115.941,1552.5587142857148
2017-06-29,4521.9912,2017.0,6.0,29.0,3.0,2.0,1644.906,1028.228,2051.6677428571434
2017-06-30,4721.977,2017.0,6.0,30.0,4.0,2.0,4521.9912,595.656,2641.142171428572
2017-07-01,639.83,2017.0,7.0,1.0,5.0,3.0,4721.977,579.019,2649.8294571428582
2017-07-02,169.192,2017.0,7.0,2.0,6.0,3.0,639.83,1287.614,2490.0548857142862
2017-07-03,6963.4039999999995,2017.0,7.0,3.0,0.0,3.0,169.192,1508.3519999999999,3269.348028571429
2017-07-05,476.35400000000004,2017.0,7.0,5.0,2.0,3.0,6963.4039999999995,4224.136,2733.950600000001
2017-07-06,380.37800000000004,2017.0,7.0,6.0,3.0,3.0,476.35400000000004,1644.906,2553.303742857144
2017-07-07,1620.25,2017.0,7.0,7.0,4.0,3.0,380.37800000000004,4521.9912,2138.769285714286
